zip_code,total_population,total_non_hispanic,total_white_nonhispanic,total_black_nonhispanic,total_asian_alone,total_black,total_hispanic,average_household_size,pct_more_than_one_occupant_per_room,total_male,total_female,age_60_and_over,age_65_and_over,age_75_and_over,median_age,below_poverty_level,pct_below_poverty_level,household_median_income,household_mean_income,pct_services
19529,3367,3329,3312,8,4,13,38,2.5378333333333334,0.8,1804,1563,1078,782,205,47.1,124.0,3.7,73295,102666,0.2770663562281723
19530,16151,15596,14561,658,151,776,555,2.4611150332225913,1.6,7551,8600,2891,2017,913,23.8,1615.0,13.6,60142,105032,0.2967171717171717
19533,8148,7272,6778,246,131,378,876,2.668607594936709,0.6,4436,3712,1788,1464,820,40.2,344.0,5.4,70842,100106,0.2730089866749303
19534,1810,1803,1782,0,0,21,7,2.48,0.0,961,849,424,265,110,44.3,168.0,9.3,62862,78739,0.3073073073073073
19535,10,10,10,0,0,0,0,,0.0,5,5,10,10,0,-,0.0,0.0,-,N,
19536,567,544,507,37,0,37,23,2.2808433734939757,0.0,273,294,168,125,44,37.1,60.0,10.6,57750,69292,0.5080385852090032
19538,22,22,22,0,0,0,0,,0.0,15,7,15,15,15,87.6,0.0,0.0,-,N,0.0
19539,4819,4731,4704,0,27,0,88,2.5718453333333335,2.0,2544,2275,1217,853,352,45.9,376.0,7.8,62832,92375,0.3760614638091387
19540,11423,10675,10258,87,57,307,748,2.589546382399637,3.1,5726,5697,2742,1956,824,45.4,888.0,7.8,82118,116597,0.28004445150023816
19541,4301,4165,4152,2,0,2,136,2.4956141367323292,1.5,2192,2109,1198,773,299,45.3,299.0,7.0,66786,90184,0.3334795963141729
19542,0,0,0,0,0,0,0,,,0,0,0,0,0,-,0.0,-,-,-,
19543,6265,6113,5942,39,65,91,152,2.8212982296867906,1.9000000000000001,3110,3155,1166,887,426,41.4,332.0,5.4,93523,114283,0.23421286688407947
19544,131,103,103,0,0,0,28,2.427962962962963,0.0,88,43,27,15,8,39.1,0.0,0.0,36912,50813,0.21818181818181817
19545,630,630,630,0,0,0,0,2.204055944055944,0.0,349,281,181,84,0,39.6,0.0,0.0,62288,66145,0.3278301886792453
19547,4478,4418,4394,0,22,0,60,2.575911443358252,2.8,2317,2161,1117,831,489,46.9,123.0,2.7,75781,101105,0.2785114045618247
19549,264,259,254,0,0,0,5,2.18,0.8,155,109,75,42,16,49.0,20.0,7.6,52679,68282,0.5522388059701493
19550,574,557,505,39,9,39,17,2.6116129032258066,0.0,430,144,110,92,23,41.2,284.0,49.5,52375,70659,0.36774193548387096
19551,4870,4662,4519,68,28,81,208,2.5130448717948717,0.2,2578,2292,1225,840,278,45.6,230.0,4.9,74634,98496,0.3059185242121445
19554,411,369,360,0,0,0,42,2.3736416184971096,0.0,189,222,105,87,40,38.8,5.0,1.2,51685,75999,0.2542372881355932
19555,3447,3308,3290,0,18,24,139,2.4827233429394813,1.1,1759,1688,922,695,271,45.8,209.0,6.1,64667,94713,0.32567049808429116
19559,420,402,402,0,0,0,18,2.9607042253521123,2.1,219,201,92,52,39,32.5,63.0,15.1,53750,109149,0.3668639053254438
19560,7750,5791,5485,114,142,153,1959,2.3504038870331008,0.4,3635,4115,2035,1514,658,43.5,797.0,10.3,61688,82618,0.41939279830548365
19562,2553,2501,2458,0,0,25,52,2.0436268526591106,1.4,1099,1454,1024,853,611,51.9,186.0,8.0,55982,87335,0.3989547038327526
19564,181,181,181,0,0,0,0,2.585428571428572,0.0,98,83,0,0,0,30.9,23.0,12.7,85786,73294,0.6347826086956522
19565,8880,8215,7670,134,160,267,665,2.4398544819557624,0.9,4490,4390,2425,1916,932,45.6,783.0,9.1,69511,99122,0.2590930562116202
19567,5517,5259,5049,61,95,105,258,2.694795,0.4,2515,3002,1494,1049,473,39.0,532.0,9.9,63392,86912,0.3485714285714286
19601,33397,10180,5403,3549,247,10870,23217,2.885706815563237,4.1,16520,16877,4788,3077,1209,30.2,12436.0,37.7,27081,42856,0.5454766931947377
19602,17055,6023,3682,1705,142,4196,11032,2.7074948174134907,4.8,8376,8679,2613,1787,690,31.5,6253.0,36.7,25298,40440,0.5422396856581533
19604,28319,8276,6117,1593,142,4874,20043,3.3178452903855535,3.7,13835,14484,3101,2330,849,26.6,8738.0,32.2,36897,50508,0.5252312867956266
19605,19602,16082,13963,1390,353,2256,3520,2.6197353497164464,1.9000000000000001,9930,9672,5003,3979,2111,43.5,1269.0,6.6,64416,87941,0.35550434691526134
19606,34804,30668,27874,1598,646,2271,4136,2.5748350253807106,0.9,17031,17773,8436,5850,2492,41.1,2674.0,7.8,69723,98571,0.2654290564591205
19607,23144,19856,18216,898,377,1326,3288,2.283573129075665,0.2,10255,12889,6390,5223,2364,42.6,1733.0,7.9,61922,94875,0.27092974337400083
19608,22697,20536,17953,1384,743,1874,2161,2.7626403940886703,1.0,11027,11670,4993,3601,1437,42.5,1232.0,5.5,84133,124073,0.23452092701487376
19609,10316,8534,7768,263,253,752,1782,2.5526296204415777,0.5,5116,5200,2202,1765,986,38.2,272.0,2.6,72951,104338,0.28015293708724365
19610,15439,14082,12786,376,657,520,1357,2.301500962155228,0.4,7279,8160,4990,4006,2129,43.8,873.0,6.0,76038,143945,0.20381211708645336
19611,10543,6030,4884,942,117,1430,4513,2.569595015576324,0.8,5080,5463,2498,1912,1030,34.9,2443.0,24.3,41640,55129,0.3712882861819032
20601,26401,24557,8791,13562,813,14501,1844,2.9347538975501113,3.5,12896,13505,3909,2562,955,36.5,1321.0,5.0,101269,121882,0.18097281831187412
20602,26078,24473,6556,15552,780,17155,1605,2.5646093517323534,0.4,12147,13931,3814,2526,868,35.0,2116.0,8.2,78315,95231,0.24905546320084632
20603,31401,29430,8328,17623,1583,19213,1971,2.865422149122807,1.4,14476,16925,3819,2132,537,35.3,1153.0,3.7,113274,138143,0.15292399440150917
20606,459,445,325,68,0,120,14,2.5394475138121546,4.4,222,237,165,140,100,46.1,92.0,20.0,-,108626,0.22941176470588234
20607,11234,10842,1739,7255,730,7963,392,2.9184507408370157,1.0,5330,5904,2318,1336,377,43.5,375.0,3.4,128134,150016,0.14620518392053392
20608,738,737,273,390,6,453,1,2.5941901408450705,2.5,425,313,258,154,72,51.2,37.0,5.0,66500,96565,0.23367697594501718
20609,1135,1112,869,109,0,219,23,2.5675000000000003,0.0,534,601,409,274,168,48.4,181.0,16.0,44896,83925,0.19230769230769232
20611,1535,1493,1013,362,22,371,42,3.1177685950413223,0.0,902,633,352,258,137,45.7,147.0,9.6,96944,145329,0.2026875699888018
20612,358,358,279,0,0,40,0,,0.0,177,181,281,281,252,82.3,40.0,11.2,-,78981,0.325
20613,13855,12900,3212,8736,303,9071,955,2.986534568167133,0.0,6873,6982,2488,1758,622,43.7,736.0,5.3,119258,147916,0.15959183673469388
20615,329,329,329,0,0,0,0,,0.0,158,171,41,24,12,42.4,25.0,7.6,109375,150987,0.09407665505226481
20616,6106,5389,1573,3063,289,3728,717,2.69,0.6,3043,3063,1081,694,299,37.4,344.0,5.6,91496,111323,0.2031726662599146
20617,787,763,648,63,0,115,24,,0.0,388,399,268,234,145,41.3,9.0,1.1,92115,117111,0.29856115107913667
20618,454,454,391,42,4,50,0,2.1110232558139534,0.0,226,228,165,63,45,56.0,16.0,3.6,57036,101614,0.21031746031746032
20619,13533,11923,9771,1103,290,1606,1610,2.593280260886246,1.2000000000000002,6623,6910,1423,868,316,33.3,883.0,6.5,93011,112188,0.15720858895705522
20620,1365,1348,1076,252,0,252,17,2.4948351648351643,0.0,560,805,325,264,73,46.3,115.0,8.6,103016,122912,0.42738589211618255
20621,1046,1046,726,300,0,320,0,2.594119106699752,5.0,567,479,309,263,52,49.7,172.0,16.4,69432,112157,0.10836501901140684
20622,6301,6088,4554,987,106,1317,213,3.267347316471314,3.5,3624,2677,1441,1085,527,40.6,434.0,8.2,105292,119945,0.21063829787234042
20623,2934,2847,389,2243,127,2362,87,3.3755294117647057,0.0,1579,1355,517,224,65,39.1,32.0,1.1,144861,144775,0.156737998843262
20624,1410,1379,1290,76,0,76,31,2.785711462450593,1.4,678,732,273,146,37,42.9,71.0,5.0,94643,114335,0.2483745123537061
20625,615,615,522,52,9,52,0,2.428814229249012,0.0,264,351,162,120,79,44.9,52.0,8.5,-,82811,0.27800829875518673
20626,335,335,284,0,0,24,0,,0.0,129,206,74,57,32,50.0,37.0,11.0,94667,132625,0.0
20628,279,279,279,0,0,0,0,2.406379310344828,0.0,166,113,103,79,51,43.3,0.0,0.0,157778,234141,0.0
20629,374,374,374,0,0,0,0,2.966666666666667,0.0,143,231,106,76,50,40.0,14.0,3.7,-,122479,0.10344827586206896
20630,377,364,227,137,0,150,13,3.3043859649122806,0.0,186,191,72,49,0,47.4,0.0,0.0,101912,97652,0.07725321888412018
20632,381,330,313,0,0,0,51,3.2561538461538464,12.0,188,193,88,81,23,41.1,0.0,0.0,80446,85992,0.13414634146341464
20634,7334,7124,4706,2015,237,2059,210,2.7195979151154135,0.6,3613,3721,878,532,161,31.9,806.0,11.0,92556,99912,0.17435515873015872
20636,11523,11095,9958,563,279,736,428,2.9196961256014182,1.5,5866,5657,2220,1384,560,36.9,293.0,2.5,107624,136989,0.13248005319148937
20637,5682,5460,3989,959,169,1004,222,2.99742175066313,0.0,2933,2749,1169,819,219,44.6,277.0,4.9,117964,135059,0.09201047806155861
20639,15139,14498,11637,1334,548,1856,641,3.217454313642159,0.4,7826,7313,2654,1885,502,40.4,405.0,2.7,133729,151478,0.1348299855586189
20640,10018,9410,4190,4342,335,4788,608,2.6706521739130435,1.7,4946,5072,1539,1127,486,36.2,908.0,9.4,67783,94004,0.17535753575357535
20645,998,998,935,30,0,63,0,2.8490857142857147,0.0,416,582,218,178,79,43.4,29.0,2.9,122250,177065,0.1279317697228145
20646,20974,20288,13877,4830,563,5500,686,2.730626287597858,1.2,10153,10821,4714,3402,1442,41.7,742.0,3.7,101484,136714,0.15390121689334288
20650,14096,13755,11673,1157,521,1306,341,2.6205683563748083,1.8,7317,6779,3295,2227,977,42.2,831.0,6.1,98443,151109,0.16286998295366495
20653,23546,21752,13116,6505,1237,6888,1794,2.474281326130707,1.5,11284,12262,3069,2183,849,33.5,3113.0,13.4,71543,100825,0.2243563208874907
20657,18963,18437,15077,2460,154,2972,526,2.737664592678339,0.5,9528,9435,3132,2046,845,38.2,1371.0,7.3,93053,111162,0.2014331210191083
20658,875,779,504,141,17,196,96,2.666341463414634,7.3,417,458,210,135,67,39.1,77.0,8.8,69630,97986,0.2782874617737003
20659,23358,22685,19721,2265,259,2586,673,2.9449432248296747,0.9,11439,11919,4792,3363,1337,40.9,1567.0,6.7,94904,117410,0.20270716408055464
20660,26,26,26,0,0,0,0,,0.0,0,26,26,26,26,-,26.0,100.0,-,-,
20662,2994,2994,1822,920,0,1144,0,2.6276119402985074,0.0,1497,1497,731,448,251,45.8,439.0,14.7,71979,93455,0.20064464141821112
20664,3501,3412,2536,779,21,828,89,2.7295693030540327,2.3,1734,1767,871,548,179,36.8,502.0,14.4,81875,98311,0.20845566647093364
20667,701,701,318,333,0,383,0,2.97271186440678,0.0,357,344,191,176,15,50.0,19.0,2.9,42500,80949,0.19642857142857142
20670,1552,1351,904,252,69,334,201,,0.0,890,662,12,3,0,23.2,89.0,7.1,62841,73736,0.12167300380228137
20674,1059,1016,802,39,40,121,43,3.159134328358209,0.0,517,542,282,199,68,35.9,420.0,39.7,119635,150989,0.09841269841269841
20675,2161,2113,1403,430,47,591,48,2.6398533007334963,0.0,1146,1015,686,446,112,48.3,171.0,7.9,103306,118556,0.19220308250226656
20676,4422,4173,3511,502,0,627,249,3.2625277161862525,0.0,2190,2232,752,441,175,40.0,120.0,2.7,115640,126600,0.23529411764705882
20677,2603,2587,1834,737,0,747,16,3.127980769230769,0.0,1342,1261,594,403,102,44.1,85.0,3.3,123235,156280,0.14285714285714285
20678,12418,11633,8463,2461,268,2868,785,2.753569951757409,1.8,6120,6298,2872,1936,820,40.2,850.0,7.1,90885,119377,0.18654738237243207
20680,745,745,592,122,0,153,0,2.828320610687023,0.0,426,319,121,72,19,28.9,3.0,0.4,80000,116178,0.46060606060606063
20684,1362,1337,1099,226,0,226,25,2.4763138686131385,0.0,696,666,353,263,125,46.7,116.0,8.7,94484,132673,0.18930041152263374
20685,6731,6440,5222,771,45,1010,291,2.9478274200613224,1.2999999999999998,3428,3303,1296,898,230,45.1,526.0,7.8,98826,126462,0.20566194837635304
20686,1471,1403,1128,164,70,193,68,,0.0,790,681,0,0,0,20.4,0.0,0.0,-,N,0.1685082872928177
20687,449,449,361,0,40,0,0,,7.6,256,193,109,66,19,41.7,17.0,3.8,95000,122189,0.14
20688,1739,1727,1666,24,0,26,12,1.9016725978647686,0.0,801,938,1060,1033,694,70.0,43.0,2.7,88661,144584,0.15055762081784388
20689,2247,2169,1675,376,24,408,78,3.3310089020771514,0.0,987,1260,655,449,181,45.1,162.0,7.3,141250,163149,0.13136456211812628
20690,753,753,711,42,0,42,0,2.415,0.0,416,337,368,266,113,58.2,72.0,9.6,70313,111524,0.10658307210031348
20692,1273,1273,1259,14,0,14,0,2.8363310961968677,0.0,715,558,249,86,18,47.7,45.0,3.5,131888,140908,0.3197278911564626
20693,947,939,749,56,0,82,8,2.7390751445086705,2.9,480,467,190,123,35,45.8,56.0,5.9,149583,145662,0.17773788150807898
20695,7924,7496,2652,4564,130,4725,428,2.7796567425569174,0.0,3596,4328,1937,1456,625,44.1,392.0,5.0,101536,122003,0.10009886307464162
20701,0,0,0,0,0,0,0,,,0,0,0,0,0,-,0.0,-,-,-,
20705,27873,19867,4922,11077,2702,12117,8006,3.086899832120873,7.2,13386,14487,4899,3417,1356,38.2,2711.0,9.8,86260,110222,0.22624909723590048
20706,42397,33430,2524,28280,1607,29901,8967,3.285502727981294,4.3,20579,21818,7641,5307,2219,36.6,3717.0,8.9,77087,97406,0.3056631617782697
20707,32556,27508,8945,14330,3031,15426,5048,2.671055413328929,3.1,15600,16956,5849,4014,1547,37.5,2668.0,8.3,79754,118167,0.20001118318049654
20708,27089,22897,4241,16423,1569,16987,4192,2.7612267657992566,4.8,13447,13642,3443,2261,1023,34.2,2190.0,8.2,74413,102925,0.24445905951989477
20710,9794,7205,407,6446,292,6621,2589,2.696280991735537,8.9,4395,5399,1699,1192,323,33.9,1492.0,15.3,43741,65777,0.3732470334412082
20711,7085,6412,4879,1238,92,1321,673,2.912192118226601,1.2,3345,3740,1582,1078,326,40.3,870.0,12.3,79318,111071,0.24092505854800936
20712,9496,5809,1496,3840,175,4107,3687,2.4671911573472043,8.0,4565,4931,1296,795,232,34.9,721.0,7.6,54769,85240,0.3178155774395703
20714,4622,4356,3896,240,118,321,266,2.2699999999999996,1.7,2190,2432,1112,795,307,40.9,267.0,5.8,90345,111109,0.1683926159387663
20715,26768,24033,13411,7975,1547,8917,2735,2.845650607834309,0.9,12747,14021,6091,4306,2088,41.8,782.0,3.1,114967,147917,0.12671306593958528
20716,22083,20819,4916,13687,1279,14543,1264,2.5486770518484074,2.3,10027,12056,4377,2829,1227,41.2,839.0,3.8,99319,127916,0.14403692008744232
20720,23502,22112,3702,15774,1756,16633,1390,3.0553465346534647,0.3,10763,12739,4041,2592,698,40.8,615.0,2.6,135958,156909,0.11604605951846866
20721,29811,28739,2265,25035,341,25960,1072,3.0863712026633374,0.4,13992,15819,6841,4494,1561,43.9,1200.0,4.1,127875,171134,0.10829764786197481
20722,6022,3131,773,1818,374,2048,2891,3.4180374361883152,7.6,3024,2998,1094,738,221,37.1,574.0,9.5,77977,97229,0.33640552995391704
20723,35091,32203,13647,10009,6930,11306,2888,3.021396070320579,3.6,17259,17832,4672,2720,917,35.7,1886.0,5.4,113009,156090,0.15110648268680033
20724,17736,15521,5246,8706,1080,9088,2215,2.6716785120217756,4.1,8259,9477,2058,1193,435,35.1,1005.0,5.7,103179,117894,0.19868953555598381
20732,9664,9414,7797,921,82,1323,250,2.7742389431361287,0.8,4586,5078,1780,1052,311,36.5,527.0,5.5,100567,127162,0.16686159844054582
20733,2788,2758,2172,345,138,345,30,2.759108910891089,0.0,1350,1438,624,409,154,43.7,78.0,2.8,104662,129414,0.14810045074050227
20735,39323,36736,2712,32718,709,33752,2587,3.121706291444283,0.5,18825,20498,8953,5999,1948,41.4,1854.0,4.8,108686,134610,0.18698821649690434
20736,9491,9295,7580,1109,235,1250,196,3.054713457823567,0.0,4842,4649,1971,1288,501,43.6,183.0,1.9,140125,150712,0.11965118637193267
20737,21787,10823,2482,6863,601,7313,10964,3.6325697010413167,14.5,10872,10915,2601,1779,685,32.1,2622.0,12.2,63909,80989,0.3059971098265896
20740,31848,26196,13725,6287,4887,6934,5652,2.8826184722076285,2.4,16989,14859,3664,2653,1031,26.2,6192.0,22.7,67163,114761,0.20230782478902348
20742,6719,6465,4031,841,1228,1001,254,,,3487,3232,0,0,0,19.0,0.0,-,-,-,0.14935064935064934
20743,39234,35618,978,33651,125,34601,3616,2.7279284514141695,3.0,17945,21289,8367,5722,2175,38.1,4915.0,12.6,63550,87223,0.2712140493764317
20744,54453,47298,4039,38537,3295,40048,7155,2.907485800021434,1.3,26893,27560,14104,10101,3699,43.3,3555.0,6.6,102062,134153,0.1948841201716738
20745,28472,23054,1341,20109,1046,20828,5418,2.6890468986384266,3.6,13261,15211,4557,2994,962,35.3,3950.0,14.0,59100,81027,0.313215471110208
20746,27241,25351,1758,22556,610,23078,1890,2.42992418160735,2.1,12174,15067,4990,3358,1377,36.0,1798.0,6.6,67027,90401,0.23112533188099937
20747,39946,37468,889,35537,306,36568,2478,2.6131914893617023,2.9,18032,21914,7042,4621,1633,36.2,4309.0,10.9,63261,85098,0.25445100354191263
20748,38011,35096,1477,32566,131,33289,2915,2.5950712523979176,2.1,17687,20324,8488,5905,2228,39.9,3757.0,9.9,68033,97509,0.25981718837767454
20751,2240,2177,2117,38,0,58,63,2.6067640186915892,0.0,1163,1077,627,374,71,47.3,124.0,5.5,93061,125554,0.19623875715453803
20754,6910,6738,5924,454,183,484,172,2.8073455284552846,0.5,3525,3385,1658,1129,505,47.8,189.0,2.7,103636,150069,0.16083309227654036
20755,10297,9129,5761,1853,478,2539,1168,3.2161399631675875,1.4000000000000001,5670,4627,254,109,20,25.1,610.0,6.9,77740,85690,0.1660096364432764
20758,466,452,452,0,0,0,14,2.4815957446808508,0.0,241,225,155,111,63,53.0,10.0,2.1,108056,148495,0.07874015748031496
20759,5011,4779,3308,684,604,918,232,3.073483076923077,0.0,2261,2750,1215,842,302,42.7,259.0,5.2,176023,258351,0.05959183673469388
20762,2964,2424,1590,535,46,854,540,,0.0,1556,1408,30,14,0,23.3,147.0,5.6,76688,88150,0.17257318952234207
20763,2113,1963,1266,566,117,580,150,2.5832068543451654,2.7,922,1191,401,274,198,32.4,411.0,19.5,71250,93788,0.2524886877828054
20764,4177,4070,3336,505,49,634,107,2.6798844672657256,0.0,2062,2115,990,708,311,39.6,58.0,1.4,95373,108403,0.19022265246853823
20765,415,415,307,108,0,108,0,2.246972972972973,0.0,250,165,220,176,95,63.1,44.0,10.6,48281,95073,0.13095238095238096
20769,7439,6789,1296,4380,580,4474,650,3.5048820754716985,1.0,3638,3801,1621,1032,358,41.6,320.0,4.3,148802,161848,0.13928012519561817
20770,24629,20435,6025,11860,1838,12684,4194,2.542722859208759,5.1,11823,12806,3790,2132,707,33.7,2251.0,9.2,70561,93121,0.18123402701715954
20772,44948,42561,4953,35475,522,37117,2387,2.7281192061220683,1.4000000000000001,21632,23316,8452,5892,1974,41.9,2262.0,5.2,107838,132997,0.17196835815871414
20774,46812,45364,1738,41385,940,42673,1448,2.611715790653368,2.0,21540,25272,10349,7094,2433,42.7,2726.0,5.8,98366,134646,0.1528744120962413
20776,3149,3122,2379,505,0,548,27,2.6638644067796613,2.1,1485,1664,862,583,214,44.4,372.0,11.9,91707,128729,0.14221073044602456
20777,3616,3557,2662,237,485,319,59,,1.7000000000000002,1917,1699,1027,688,316,49.2,51.0,1.4,196667,266910,0.05226666666666667
20778,1972,1838,1803,23,0,36,134,2.673714285714286,0.0,960,1012,555,386,215,49.2,209.0,10.6,123984,166182,0.044386422976501305
20779,985,977,821,51,30,101,8,,0.0,381,604,422,330,85,52.1,120.0,12.2,111000,181058,0.1013215859030837
20781,11626,6620,2923,3083,172,3426,5006,3.04231299734748,7.199999999999999,5945,5681,1525,1084,340,34.9,1228.0,10.6,77434,105919,0.26345256609642304
20782,32553,19420,4898,12310,1202,12997,13133,2.9228101127682793,7.9,15962,16591,5296,3696,1485,34.8,3166.0,9.8,69437,96139,0.2904662414778975
20783,45559,16140,2537,11028,2033,11552,29419,3.7076588738887057,17.4,24901,20658,5941,3912,1568,31.6,7222.0,16.0,63465,76144,0.343969602876287
20784,30184,19795,2063,16385,510,17398,10389,3.144284670771157,5.6,14841,15343,4642,2817,1006,34.7,2481.0,8.3,67193,90100,0.33776734480959836
20785,37601,32536,2685,28530,472,30104,5065,2.6750889349239233,3.5999999999999996,17025,20576,6197,4465,1293,34.8,3850.0,10.3,69623,86786,0.27014597080583885
20794,16601,15219,7076,6762,883,7231,1382,2.5909284176533904,1.6,10092,6509,2155,1133,291,37.5,374.0,3.9,93872,127947,0.17188837527820577
20812,325,323,280,16,13,16,2,3.2812121212121217,0.0,161,164,64,41,15,39.1,20.0,6.2,220313,265035,0.025
20814,28930,26417,21151,1472,2874,1749,2513,2.1455934150076565,0.9,13654,15276,6876,5254,2375,40.9,1166.0,4.1,126077,245306,0.04633467367769873
20815,30512,28295,23961,1581,1675,1808,2217,2.3427700617283946,1.2000000000000002,14553,15959,8852,6869,3216,46.3,1263.0,4.2,154734,324095,0.03974214544999374
20816,16367,15334,13442,327,1028,437,1033,2.679852216748768,0.5,7956,8411,4372,3276,1583,44.9,303.0,1.9,204432,322804,0.03911326283603007
20817,36681,33251,24826,1503,5414,1685,3430,2.7503576537911303,0.8999999999999999,17363,19318,9680,7111,3329,46.0,1233.0,3.4,187731,311330,0.05559243279123797
20818,2019,1955,1547,50,272,64,64,2.43562123039807,0.0,904,1115,531,398,111,49.9,79.0,3.9,170363,278640,0.03445229681978799
20832,26448,23635,16200,2871,3261,3690,2813,3.021634758683939,0.8,12971,13477,5571,3882,1448,40.8,814.0,3.1,132292,168955,0.128950781623319
20833,7750,6840,5225,705,824,783,910,3.1086332389809948,1.0,3587,4163,2054,1424,443,45.7,105.0,1.4,154886,201158,0.08077858880778589
20837,6225,5618,4800,471,202,472,607,3.163296032553408,0.7,2988,3237,1022,659,189,40.9,161.0,2.6,157333,191755,0.17187017001545596
20838,252,228,226,0,2,0,24,2.6826595744680852,0.0,137,115,77,55,22,52.3,1.0,0.4,120000,171449,0.03896103896103896
20839,100,100,100,0,0,0,0,,0.0,60,40,8,0,0,5.9,0.0,0.0,-,N,0.0
20841,10481,9873,3577,1743,4263,1941,608,3.527746077032811,3.3,5455,5026,1881,1338,469,40.2,374.0,3.8,170682,194308,0.095266507557677
20842,1712,1697,1559,86,24,115,15,2.478913043478261,0.0,807,905,579,420,191,50.8,74.0,4.3,105721,192843,0.17567567567567569
20850,51568,46645,25210,6417,11946,7550,4923,2.5607274844327446,2.5,23986,27582,10954,7890,3454,40.0,3248.0,6.4,110102,163577,0.08755228616760422
20851,15106,9405,5022,1429,2337,1718,5701,3.0573484694911817,9.3,7622,7484,2401,1558,641,34.4,1438.0,9.6,92581,115678,0.24780569917037393
20852,46904,40471,24530,4569,8776,5374,6433,2.234503085969772,3.0999999999999996,21570,25334,10093,7816,4208,38.4,3324.0,7.2,95572,159918,0.10642251558205257
